,image_id,class_id,x_min,y_min,w,h
634,132,0,176.8,317.0,98.2,62.0
635,132,0,488.3,732.2,123.3,88.1
636,132,7,616.3,885.3,82.3,97.3
637,132,0,631.2,391.6,95.2,76.4
638,133,2,576.3,0.0,209.3,192.5
639,133,7,541.5,121.9,275.6,324.1
640,133,1,78.9,244.1,867.6,668.2
641,133,2,91.1,315.2,147.0,82.8
642,133,2,216.0,280.1,178.5,201.9
643,133,2,130.7,352.0,193.4,198.3
644,133,2,337.9,254.7,164.9,204.2
645,134,5,336.5,98.2,243.8,284.1
646,134,0,470.6,0.0,41.1,164.2
647,134,5,305.5,392.1,89.7,48.4
648,134,1,377.9,291.9,193.8,149.7
649,135,7,489.7,227.6,456.6,632.2
650,135,7,38.3,219.8,380.7,217.1
651,135,7,51.3,276.7,688.3,747.0
652,136,0,241.4,461.5,334.6,200.6
653,137,1,0.0,0.0,971.2,1023.7
654,137,6,50.5,0.0,767.7,1023.7
655,138,0,714.9,698.2,45.0,39.6
656,138,2,755.6,619.3,145.8,130.0
657,138,3,418.5,618.3,76.7,177.8
658,138,3,489.1,532.0,70.6,192.3
659,138,1,192.5,175.4,159.0,185.6
660,138,2,118.1,544.2,115.3,104.6
661,138,2,41.4,589.9,86.3,140.5
662,139,9,287.2,253.0,354.5,536.7
663,140,1,253.3,291.0,566.9,440.9
664,140,6,390.4,376.4,351.5,110.0
665,141,5,166.4,228.7,388.4,398.2
666,141,1,526.4,307.6,269.6,338.4
667,142,1,216.6,450.7,509.5,384.7
668,143,4,445.6,625.3,117.2,153.9
669,143,0,484.2,481.5,50.1,52.6
670,143,0,402.6,417.0,95.5,117.8
671,143,4,490.7,433.5,145.6,137.4
672,143,4,444.3,283.2,208.9,245.8
673,143,4,367.7,262.6,99.6,131.8
674,143,4,331.9,379.9,80.3,175.0
675,143,4,369.4,549.6,96.8,179.3
676,143,4,357.9,619.9,280.7,151.1
677,143,4,425.3,518.9,228.6,159.7
678,144,7,247.9,338.5,44.4,59.2
679,144,0,419.9,0.0,276.3,206.7
680,144,0,0.0,0.0,457.5,516.1
681,144,2,510.3,504.6,107.7,206.0
682,144,7,0.0,100.8,110.4,384.3
683,144,7,138.5,508.2,453.1,296.9
684,145,2,272.3,69.4,169.9,492.0
685,145,5,435.3,254.0,77.5,290.9
686,145,2,208.5,196.4,207.7,411.4
687,145,2,158.0,326.1,208.3,239.7
688,145,5,0.0,541.5,392.9,417.9
689,145,2,771.0,331.2,248.6,500.1
690,145,3,583.9,376.9,199.6,383.0
691,146,3,180.8,379.6,393.7,608.8
692,146,3,366.2,0.0,539.2,679.3
693,147,5,634.4,387.4,110.2,209.3
694,147,5,455.6,64.3,216.6,821.5
695,147,0,402.5,942.1,167.4,81.6
696,147,0,623.5,937.3,98.0,84.3
697,147,0,854.3,767.7,169.1,102.3
698,148,3,446.3,281.1,211.0,321.5
699,149,5,247.9,205.5,389.1,495.0
700,150,5,202.5,351.0,422.6,362.4
701,151,1,88.7,427.4,306.8,354.0
702,151,1,365.0,290.0,601.1,500.8
703,151,0,813.4,436.1,43.0,36.3
704,151,0,873.3,543.5,67.4,43.7
705,152,4,1.5,178.7,60.7,40.7
706,152,2,49.2,168.0,60.4,34.9
707,152,0,74.4,108.9,33.5,23.1
708,152,5,0.0,107.8,83.6,84.7
709,152,7,0.0,214.2,87.7,145.6
710,152,6,221.9,181.3,708.7,560.4
711,152,0,230.5,272.7,681.2,256.9
712,152,6,195.9,573.8,82.1,46.9
713,152,0,133.6,506.9,103.7,24.9
714,153,0,144.9,448.8,550.9,341.1
715,154,1,392.6,506.6,224.5,288.8
716,154,1,402.8,547.2,234.2,370.5
717,154,0,0.0,0.0,326.1,643.4
718,154,1,375.6,88.7,437.8,457.8
719,154,1,391.1,184.6,174.2,342.7
720,154,0,436.8,40.0,85.3,173.0
721,154,0,562.0,205.9,43.4,86.3
722,155,1,236.0,131.6,654.9,289.3
723,155,7,746.7,571.4,134.4,134.1
724,155,7,136.8,314.7,760.9,315.9
725,155,7,28.8,548.6,744.3,279.6
726,156,3,300.4,169.7,450.0,729.4
727,157,3,144.3,238.5,768.7,573.7
728,158,4,156.7,75.2,676.6,845.9
729,159,7,404.3,529.6,92.7,138.5
730,160,0,500.1,543.0,57.2,36.3
731,160,0,549.2,588.4,23.4,40.9
732,160,2,435.5,552.4,116.8,99.3
733,160,0,633.2,694.1,20.0,17.5
734,160,0,474.1,459.2,53.5,76.7
735,160,5,503.9,438.6,242.5,254.2
736,160,5,411.1,613.6,233.7,142.2
737,160,0,482.2,682.4,65.4,39.4
738,160,0,934.3,586.7,89.4,83.8
739,160,1,940.4,373.1,83.3,101.6
740,160,0,848.3,324.3,99.9,121.4
741,160,5,842.8,470.1,180.8,174.7
742,160,7,723.6,592.0,135.8,118.9
743,161,1,501.6,752.2,346.4,124.4
744,161,7,0.0,771.3,81.8,130.7
745,161,0,170.7,785.1,40.3,29.6
746,161,7,0.0,0.0,163.0,121.6
747,161,1,289.5,0.0,95.1,19.6
748,161,1,146.7,64.0,552.3,442.7
749,161,1,388.7,545.6,158.2,202.9
750,161,1,162.7,419.1,381.3,331.6
751,161,1,334.2,597.8,121.8,131.6
752,161,0,330.1,675.6,40.6,36.4
753,161,1,225.5,430.2,194.7,261.6
754,161,1,22.8,682.4,36.7,31.6
755,162,0,0.0,0.0,156.7,89.7
756,162,5,299.7,230.9,452.3,342.7
757,162,1,475.4,278.0,200.4,290.5
758,163,5,356.8,369.1,205.5,247.2
759,164,3,513.7,282.4,481.5,250.4
760,164,3,65.0,561.3,445.6,184.1
761,164,0,882.5,682.7,141.2,146.8
762,165,0,0.0,0.0,1023.7,1023.7
763,165,0,487.3,307.3,89.1,252.7
764,165,0,560.4,419.0,93.1,39.6
765,165,4,620.0,447.2,41.7,56.6
766,165,4,626.8,467.6,45.0,127.7
767,165,4,604.1,467.8,71.4,141.5
768,165,4,433.8,199.9,129.0,268.4
769,165,4,369.8,311.4,131.0,349.0
770,165,4,450.7,897.5,203.5,104.9
771,165,4,348.1,821.6,87.0,47.0
772,165,4,563.5,793.9,109.4,143.5
773,165,4,422.3,571.2,214.0,313.4
774,165,5,387.0,855.4,147.3,53.3
775,165,4,351.8,885.8,231.3,105.7
776,165,4,349.1,681.4,157.5,167.6
777,165,4,306.8,348.4,158.8,354.3
778,165,4,459.9,384.0,173.4,327.9
779,166,0,216.6,211.6,465.3,448.3
780,167,2,339.9,245.8,425.5,471.1
781,167,0,449.2,675.3,206.2,66.2
782,167,7,451.0,240.4,208.0,450.0
783,168,1,331.9,0.0,40.1,230.9
784,168,0,351.5,0.0,67.0,219.4
785,168,1,244.3,245.8,294.9,251.6
786,168,1,302.0,205.9,55.6,72.5
787,168,1,425.1,198.4,53.1,30.8
788,168,1,415.7,210.3,27.2,39.3
789,168,1,245.3,180.8,181.8,289.9
790,168,1,313.4,241.4,94.7,131.7
791,168,3,332.4,345.4,39.6,36.9
792,168,1,386.0,272.6,47.5,136.1
793,168,1,285.5,298.3,148.6,200.1
794,168,1,411.9,179.5,70.1,221.8
795,168,1,434.3,376.2,175.2,408.4
796,168,1,96.5,434.5,419.6,489.3
797,168,1,208.5,468.0,181.8,108.0
798,168,1,585.1,199.1,219.9,555.7
799,168,7,665.1,238.7,43.7,75.9
800,168,1,758.1,289.2,39.6,49.8
801,168,1,603.9,218.4,71.6,219.4
802,168,1,703.7,272.3,75.4,58.9
803,168,1,643.0,327.8,149.6,169.0
804,168,7,737.0,413.5,27.2,65.7
805,168,1,652.2,291.6,46.5,149.0
806,168,1,675.0,308.8,79.7,184.9
807,168,1,611.6,313.9,46.2,131.4
808,168,0,647.9,377.2,80.0,101.9
809,168,1,594.8,434.8,119.4,51.1
810,168,0,0.0,327.4,81.3,96.2
811,168,0,0.0,250.2,63.0,96.8
812,168,0,0.0,196.7,58.7,117.5
813,168,0,0.0,85.7,39.4,158.5
814,169,5,69.8,379.3,841.7,482.9
815,170,0,929.8,777.5,85.8,79.2
816,170,3,849.0,642.0,100.8,223.8
817,170,7,848.0,844.2,77.2,179.5
818,170,5,130.0,289.5,462.0,426.3
819,170,7,184.6,257.0,372.8,235.3
820,170,1,401.3,409.1,59.7,23.0
821,170,6,558.0,354.9,350.5,510.6
822,171,6,177.4,236.4,715.5,593.8
823,172,0,0.0,567.4,689.1,456.4
824,172,7,0.0,497.0,108.0,95.5
825,172,7,139.5,643.0,292.9,246.3
826,172,7,0.0,731.7,415.2,292.1
827,172,7,378.2,809.7,95.8,128.0
828,172,5,431.7,793.4,143.6,97.5
829,172,1,170.7,441.7,852.7,510.7
830,172,1,481.2,376.4,491.3,348.2
831,172,1,262.4,458.7,639.0,389.1
832,172,7,0.0,571.2,125.6,79.7
833,172,0,356.2,748.7,104.6,275.0
834,172,1,618.3,633.4,144.3,98.8
835,172,1,649.5,554.2,148.7,198.9
836,173,9,133.4,367.5,568.2,526.7
837,174,7,517.6,244.1,252.2,470.0
838,174,7,336.3,424.6,325.3,457.5
839,174,7,775.6,270.9,82.8,176.1
840,174,5,462.5,456.5,35.0,53.8
841,174,7,398.5,440.2,71.6,66.0
842,174,5,372.6,491.0,67.3,94.8
843,174,5,434.8,500.5,49.8,61.3
844,174,6,600.6,304.8,53.3,38.9
845,175,7,227.8,61.0,315.2,528.6
846,175,1,397.2,281.1,257.8,548.6
847,175,5,446.2,293.2,166.3,191.7
848,175,7,973.2,496.1,38.3,64.7
849,175,1,626.8,562.5,397.0,461.2
850,175,6,886.9,721.9,136.9,179.5
851,175,1,561.0,296.0,265.4,382.6
852,175,1,594.0,372.1,135.9,191.3
853,175,1,591.2,336.9,428.7,470.0
854,175,5,326.9,218.8,85.6,213.0
855,176,7,245.8,171.4,304.8,278.6
856,176,1,544.8,234.2,218.8,152.6
857,176,7,589.9,328.9,42.7,33.0
858,176,1,523.5,330.7,260.4,138.4
859,176,7,631.5,438.1,217.7,203.2
860,176,1,208.3,606.5,361.7,276.8
861,176,5,439.2,437.8,198.4,210.8
862,176,0,432.4,514.0,42.3,40.1
863,176,0,589.5,598.1,37.2,17.8
864,176,0,587.9,355.8,153.1,41.9
865,177,1,604.7,291.9,308.3,292.6
866,177,1,160.3,246.9,484.8,767.0
867,177,1,175.5,163.6,392.1,436.8
868,177,0,424.9,268.9,222.2,237.7
869,177,0,250.4,595.6,48.5,74.2
870,177,0,302.2,848.6,52.6,103.3
871,178,1,628.3,674.2,180.6,117.8
872,178,1,528.3,462.9,336.0,278.3
873,178,1,298.4,637.6,205.0,240.1
874,178,1,503.9,273.9,216.6,131.7
875,178,1,550.6,237.4,151.1,151.0
876,178,1,229.1,0.0,299.4,86.0
877,178,1,147.0,385.4,122.4,92.8
878,178,7,223.2,168.0,34.0,93.8
879,178,7,68.3,233.7,187.4,151.7
880,178,1,208.0,339.0,72.6,73.5
881,178,1,203.4,287.5,77.0,94.8
882,178,7,150.3,390.1,163.3,180.8
883,178,7,530.5,64.0,67.8,85.0
884,178,1,487.1,114.1,167.6,225.9
885,178,1,485.3,469.0,274.3,121.2
886,178,1,454.9,395.2,301.2,141.5
887,178,7,353.3,441.9,133.3,213.0
888,178,1,428.7,507.9,240.8,333.5
889,178,1,396.4,452.7,143.0,409.4
890,178,1,209.3,554.3,169.7,212.0
891,178,0,378.4,642.7,23.4,62.3
892,178,7,0.0,719.2,231.4,206.6
893,178,7,646.1,884.5,219.4,139.2
894,178,7,825.7,980.3,94.7,43.3
895,178,7,905.9,912.6,117.8,111.1
896,179,4,407.4,460.5,322.0,152.0
897,180,7,49.4,13.2,599.4,861.7
898,181,5,0.7,165.1,85.0,68.1
899,181,0,141.2,552.6,111.4,106.2
900,181,1,0.0,710.6,27.8,43.4
901,181,0,72.5,621.0,95.5,51.0
902,181,2,110.7,650.2,78.2,74.9
903,181,7,230.3,119.4,552.0,648.6
904,182,7,219.4,192.3,530.0,540.1
905,183,1,0.0,0.0,1023.7,924.7
906,183,0,689.4,331.4,334.2,361.7
907,183,4,331.2,125.0,268.9,695.6
908,183,1,74.2,873.1,531.6,150.6
909,183,0,580.1,854.3,274.6,169.4
910,184,3,307.1,371.3,368.4,284.2
911,184,0,364.0,461.5,51.8,35.3
912,184,0,411.8,425.1,65.4,62.2
913,184,7,532.7,543.5,107.7,75.4
914,184,7,388.1,538.7,204.9,65.3
915,184,5,340.0,401.5,316.3,197.3
916,184,0,566.2,344.1,33.9,87.6
917,185,4,417.9,361.7,368.8,243.8
918,186,7,0.0,0.0,1023.7,1023.7
919,186,5,193.7,256.5,130.4,102.1
920,186,3,187.6,193.3,492.4,509.0
921,187,1,141.9,161.8,239.1,170.0
922,187,1,235.0,171.8,222.5,90.2
923,187,1,215.4,199.8,233.2,110.7
924,187,1,139.3,308.4,543.1,286.7
925,187,1,522.7,287.3,149.6,148.2
926,187,1,435.0,240.9,168.9,129.1
927,187,1,192.9,248.4,379.3,271.6
928,187,1,434.1,431.8,522.7,393.6
929,187,0,285.9,564.4,67.9,55.3
930,188,4,269.2,573.5,436.5,289.5
931,189,5,322.0,112.3,345.7,756.8
932,189,5,90.8,863.7,75.9,68.8
933,190,5,0.0,0.0,1021.7,1023.7
934,190,1,202.9,510.3,319.2,140.9
935,190,5,755.6,347.8,107.9,137.5
936,190,4,797.5,428.0,94.5,137.1
937,190,2,739.0,530.6,59.9,94.5
938,190,4,448.5,679.6,101.8,104.6
939,190,4,182.9,793.4,121.1,110.4
940,190,5,468.1,319.3,183.1,102.6
941,190,5,244.1,380.6,329.1,132.4
942,190,5,624.5,220.1,115.6,143.2
943,190,1,645.8,318.0,115.3,106.3
944,190,0,644.8,177.8,16.8,58.6
945,190,5,632.1,380.3,224.0,169.7
946,190,5,434.5,468.3,81.3,106.7
947,190,3,752.3,535.0,147.8,118.2
948,190,5,128.0,590.2,281.4,247.5
949,190,0,290.8,728.0,168.1,127.0
950,190,5,383.2,527.6,167.1,209.9
951,190,7,163.6,874.7,27.4,42.0
952,190,5,512.0,397.2,240.5,217.1
953,190,1,619.7,437.5,103.6,161.5
954,190,5,504.9,549.2,239.7,192.0
955,190,1,620.2,570.2,96.8,129.4
956,190,0,464.8,427.3,64.0,53.2
957,190,0,462.0,638.3,79.7,25.4
958,190,0,240.0,492.4,173.7,118.9
959,191,0,179.1,327.4,537.1,505.4
960,192,1,67.0,374.4,815.7,146.7
961,192,1,451.6,440.7,555.6,377.3
962,192,1,139.9,341.8,767.7,421.1
963,192,1,116.1,140.7,823.4,609.8
964,192,5,0.0,618.2,317.3,328.7
965,192,5,0.3,492.7,234.7,327.6
966,193,0,477.5,609.5,53.5,33.5
967,193,2,428.4,454.6,104.3,154.9
968,193,7,432.1,449.8,99.9,156.2
969,194,5,369.1,375.6,319.3,231.6
970,195,0,290.9,241.5,406.2,493.0
971,196,0,260.4,231.1,606.5,455.9
972,197,0,285.8,390.6,347.8,359.1
973,198,7,286.2,15.9,454.1,788.0
974,199,7,123.3,203.9,630.2,665.1
975,200,7,0.0,426.7,246.6,179.8
976,200,7,375.6,0.0,648.1,447.0
977,200,7,382.7,53.5,556.4,346.1
978,200,0,285.2,36.9,111.5,99.6
979,200,0,912.3,271.9,111.5,93.8
980,200,0,128.8,135.1,895.0,888.6
981,200,5,360.4,293.2,458.2,429.0
982,200,0,137.1,365.0,246.6,104.0
983,200,1,537.4,420.6,241.8,301.7
984,201,2,272.3,166.4,463.4,356.2
985,201,7,354.1,723.6,278.8,177.1
986,202,1,200.5,357.3,692.1,406.6
987,203,1,98.8,431.4,380.7,489.7
988,203,0,448.8,815.4,47.0,36.2
989,203,7,674.5,404.7,198.3,215.7
990,203,7,462.0,554.0,500.8,405.0
991,203,7,930.3,579.4,93.5,343.0
992,204,8,156.4,417.2,640.8,223.2
993,205,1,418.8,563.8,347.4,337.6
994,205,3,440.4,117.8,122.2,194.0
995,205,7,162.3,171.3,399.7,652.9
996,205,3,569.9,252.6,208.8,279.0
997,205,5,562.0,404.3,79.5,50.8
998,205,0,571.2,249.9,242.3,223.8
999,205,1,469.1,475.8,283.9,340.3
1000,205,5,540.7,546.5,91.9,77.2
1001,205,1,490.7,582.1,216.9,86.3
1002,205,1,504.1,600.7,197.8,86.0
1003,206,2,432.4,513.0,194.7,194.0
1004,207,5,691.8,670.7,93.8,226.8
1005,207,0,205.9,282.7,254.6,209.8
1006,208,0,318.0,686.5,107.0,206.2
1007,208,5,178.8,86.9,476.1,599.6
1008,208,1,220.4,241.3,396.5,248.9
1009,209,0,0.0,717.2,16.8,85.0
1010,209,7,3.6,528.3,158.0,272.9
1011,209,7,141.0,636.6,113.8,99.6
1012,209,7,88.6,367.4,336.0,278.0
1013,209,5,395.2,388.4,41.1,13.5
1014,209,0,582.9,669.5,72.1,44.0
1015,209,7,392.1,212.3,574.0,618.7
1016,209,1,397.7,457.5,37.8,106.3
1017,209,5,367.2,472.4,119.1,106.3
1018,209,1,789.6,840.1,58.9,57.9
1019,209,7,593.8,844.5,42.2,45.7
1020,210,5,211.7,222.0,211.6,428.6
1021,210,5,303.7,222.0,589.7,695.1
1022,210,7,0.0,963.0,214.5,60.9
1023,211,1,249.4,158.8,491.2,696.2
1024,211,7,333.0,0.0,141.0,133.4
1025,212,7,90.4,259.7,815.5,411.1
1026,213,7,672.3,164.2,248.1,599.0
1027,213,7,911.7,247.5,112.0,465.9
1028,213,7,104.1,288.2,284.7,482.9
1029,213,7,355.3,257.0,293.6,583.4
1030,214,0,257.3,271.9,508.4,597.3
1031,215,0,465.9,231.4,183.5,509.0
1032,216,1,175.7,390.6,570.9,312.4
1033,216,7,815.4,356.6,208.3,97.8
1034,217,1,469.1,390.4,225.8,269.2
1035,218,4,114.8,495.0,150.9,327.0
1036,218,0,711.9,369.9,277.0,360.4
1037,219,7,30.5,143.0,845.5,755.6
1038,220,5,2.8,0.0,857.4,1023.7
1039,220,0,495.2,37.9,31.5,79.6
1040,220,7,144.3,235.0,94.0,227.6
1041,220,7,481.5,733.1,102.6,135.4
1042,220,7,238.0,385.0,83.3,93.1
1043,220,7,161.3,255.7,359.6,305.4
1044,220,5,287.2,25.4,210.8,302.1
1045,220,0,467.3,604.4,138.4,234.7
1046,220,5,512.8,408.4,187.7,190.0
1047,220,1,489.9,114.5,179.0,334.6
1048,220,5,359.9,293.2,201.4,329.5
1049,220,5,311.4,608.8,218.7,282.8
1050,220,0,393.1,731.1,29.5,172.7
1051,220,1,359.4,361.3,181.1,227.2
1052,220,3,186.7,547.9,190.0,176.4
1053,220,0,378.2,67.4,126.7,328.8
1054,220,7,176.3,168.6,155.7,217.7
1055,220,0,214.6,287.2,105.7,101.6
1056,220,5,200.4,19.0,235.7,258.7
1057,220,0,348.7,220.4,24.1,62.3
1058,220,7,544.8,585.1,69.8,128.7
1059,221,7,0.0,0.0,671.0,306.5
1060,221,7,434.0,0.0,167.9,63.0
1061,221,1,0.0,444.6,159.0,579.0
1062,221,0,32.0,55.5,883.0,968.1
1063,221,4,321.0,165.2,96.3,178.5
1064,221,3,448.5,629.2,77.0,38.3
1065,221,4,421.8,151.4,319.7,172.7
1066,221,4,390.9,389.4,172.2,127.0
1067,221,4,110.7,205.5,251.9,231.6
1068,221,4,358.9,217.1,156.4,295.6
1069,221,4,469.3,293.6,141.0,129.7
1070,221,4,61.0,412.1,331.7,192.7
1071,221,4,384.8,486.3,290.3,144.9
1072,221,4,260.6,590.2,120.9,74.2
1073,221,4,701.5,330.8,102.6,288.5
1074,221,4,581.6,282.8,236.4,406.0
1075,221,3,628.6,578.0,74.4,57.6
1076,221,3,376.6,773.1,45.0,80.6
1077,221,4,491.9,659.3,162.5,140.2
1078,221,4,407.1,761.6,252.4,141.5
1079,221,4,632.4,664.4,98.8,159.2
1080,221,4,226.0,804.9,169.1,62.6
1081,221,4,181.1,614.6,285.7,212.7
1082,221,3,175.2,745.3,53.8,108.0
1083,221,4,111.7,351.5,299.4,406.0
1084,221,5,389.3,612.9,393.4,313.2
1085,221,5,286.5,0.0,352.5,195.4
1086,221,3,91.9,524.5,74.4,79.6
1087,222,5,288.5,133.8,414.8,535.1
1088,223,3,269.2,399.5,526.2,224.3
1089,224,0,833.8,296.3,35.0,61.0
1090,224,0,154.2,343.4,817.0,605.8
1091,224,0,174.7,127.7,787.6,718.6
1092,224,0,863.5,53.2,160.3,566.9
1093,224,0,905.9,13.2,117.8,177.4
1094,224,0,0.0,0.0,1023.7,269.5
1095,225,7,365.0,404.3,244.5,157.5
1096,225,7,234.7,0.3,253.6,178.8
1097,226,5,218.9,439.2,566.3,160.8
1098,227,7,393.5,57.4,297.3,352.0
1099,227,0,402.3,83.6,266.8,322.8
1100,227,5,334.9,469.3,102.9,124.4
1101,227,5,237.0,585.1,58.6,42.7
1102,227,1,930.2,207.7,93.5,107.2
1103,227,7,435.5,651.4,296.3,69.6
1104,227,5,415.2,295.1,321.0,380.7
1105,228,0,726.1,414.0,29.8,79.2
1106,228,7,148.0,349.6,485.8,674.1
1107,228,0,266.8,532.9,122.1,156.6
1108,228,7,351.4,568.5,50.1,50.7
1109,228,7,639.2,297.8,112.3,80.5
1110,228,0,300.5,391.7,137.8,226.9
1111,228,0,517.7,520.6,30.6,39.8
1112,228,2,397.1,38.7,159.4,269.4
1113,228,7,321.8,96.0,108.7,404.7
1114,228,0,698.6,478.4,85.6,103.8
1115,228,0,108.0,322.8,187.4,328.7
1116,228,0,391.5,907.5,132.9,103.8
1117,228,7,440.3,408.5,82.5,210.1
1118,228,7,430.3,277.2,138.0,80.2
1119,228,1,638.2,201.2,59.1,78.1
1120,228,1,427.4,411.2,23.1,78.8
1121,228,7,680.9,261.8,66.6,108.6
1122,228,0,747.2,260.5,40.4,208.4
1123,228,2,571.1,319.1,197.9,261.1
1124,228,7,196.4,370.5,119.3,377.0
1125,228,2,278.4,611.0,313.1,214.2
1126,228,0,158.8,707.7,123.4,74.7
1127,228,0,192.8,826.3,135.2,113.8
1128,229,0,109.4,358.1,198.4,154.4
1129,229,7,684.0,917.8,339.6,105.9
1130,229,6,383.7,467.0,446.0,295.6
1131,229,1,399.2,383.2,127.3,148.8
1132,229,7,516.4,401.8,88.7,70.1
1133,229,0,517.8,50.0,127.7,83.8
1134,229,0,538.4,53.6,165.9,151.9
1135,229,0,524.9,65.5,93.1,75.4
1136,229,0,477.5,213.6,233.0,114.3
1137,229,0,499.8,262.6,132.7,83.0
1138,229,0,857.7,474.2,76.5,89.7
1139,229,0,918.7,428.4,66.4,69.8
1140,230,5,705.8,578.8,167.4,134.6
1141,230,5,736.2,449.1,162.4,147.6
1142,230,5,728.8,271.6,200.7,194.5
1143,230,1,216.1,573.2,502.7,292.3
1144,230,1,261.0,354.1,478.5,264.9
1145,230,1,223.5,64.5,502.5,334.0
1146,230,0,228.7,102.2,69.8,49.4
1147,230,0,244.6,204.4,74.1,33.4
1148,230,0,265.7,298.5,72.9,35.0
1149,231,5,192.5,152.0,629.6,545.5
1150,232,7,397.7,122.2,340.3,752.8
1151,232,5,694.9,366.1,30.0,52.5
1152,232,5,397.0,237.0,336.8,165.6
1153,232,5,415.2,120.6,142.7,133.8
1154,232,5,412.2,365.7,120.6,233.0
1155,232,5,621.2,370.1,104.1,294.3
1156,232,5,527.2,386.4,119.4,358.3
1157,232,5,445.0,518.4,127.0,320.7
1158,233,3,360.9,241.1,270.5,319.7
1159,233,7,0.0,0.0,717.2,853.0
1160,234,5,411.1,387.0,272.6,241.5
1161,234,0,73.5,307.3,229.2,270.7
1162,235,0,453.8,309.2,62.7,31.2
1163,235,1,93.5,587.2,310.3,260.4
1164,235,1,402.3,325.4,449.5,583.4
1165,235,1,586.9,158.8,356.3,441.6
1166,235,1,0.0,772.1,770.8,251.6
1167,235,1,0.0,618.7,365.5,334.6
1168,235,1,0.0,634.6,169.9,163.6
1169,235,1,0.0,598.3,46.5,51.5
1170,235,1,437.3,80.9,470.3,544.5
1171,235,1,484.6,566.5,91.7,60.3
1172,235,7,907.4,792.0,116.3,231.3
1173,235,4,81.5,575.7,88.4,72.5
1174,236,3,525.5,89.4,394.2,909.3
1175,236,3,100.4,87.1,388.9,904.6
1176,237,6,403.6,496.3,249.2,242.0
1177,237,7,202.8,0.0,163.9,155.2
1178,237,6,234.3,91.7,601.1,466.0
1179,237,0,234.3,163.0,599.7,141.7
1180,237,0,699.9,424.6,72.8,45.7
1181,238,7,277.0,977.0,379.6,46.7
1182,238,0,391.4,937.4,53.8,82.5
1183,238,5,162.2,214.1,617.7,728.9
1184,238,9,814.4,958.5,209.3,65.3
1185,239,7,575.3,513.3,76.9,32.0
1186,239,1,527.9,285.5,94.5,90.2
1187,239,7,435.5,336.3,119.9,130.3
1188,239,7,430.4,501.8,173.4,84.1
1189,239,7,593.3,333.5,85.0,40.4
1190,239,1,164.9,482.0,289.9,102.3
1191,239,7,440.9,693.6,57.6,138.4
1192,239,7,311.2,526.2,197.8,189.7
1193,239,7,741.2,409.9,240.8,216.6
1194,239,0,148.0,607.5,346.4,404.3
1195,239,7,720.3,482.0,87.7,79.5
1196,239,1,568.2,367.7,174.4,146.0
1197,239,7,641.4,502.9,47.1,26.4
1198,239,1,214.3,0.3,558.1,352.3
1199,239,1,429.4,497.0,506.6,471.6
1200,239,1,185.9,459.4,300.7,72.4
1201,239,1,141.2,345.1,327.4,159.5
1202,239,1,106.7,295.1,308.8,145.3
1203,239,1,94.1,271.2,287.2,94.5
1204,239,1,107.3,246.9,261.4,91.7
1205,239,1,31.2,91.2,257.4,227.3
1206,239,7,619.0,208.3,277.7,233.9
1207,239,7,454.8,362.7,153.7,159.7
1208,240,5,387.8,390.1,148.1,289.9
1209,240,7,426.7,172.4,268.7,605.5
1210,241,5,142.9,377.4,709.1,388.1
1211,242,0,335.4,365.8,317.3,337.1
1212,243,7,352.8,431.1,313.1,473.1
1213,244,7,283.4,271.8,483.2,385.1
1214,245,1,193.2,667.8,547.3,204.2
1215,245,0,768.3,146.2,255.4,369.6
1216,245,1,564.4,324.0,402.1,295.3
1217,245,7,162.1,220.4,432.0,278.7
1218,245,7,350.5,709.3,216.0,67.3
1219,245,1,125.3,453.8,584.6,321.1
1220,245,5,723.6,752.0,57.8,92.0
1221,246,7,0.0,192.3,489.0,546.3
1222,246,7,434.8,285.2,588.9,538.2
1223,246,7,249.2,91.9,46.7,112.8
1224,247,7,824.4,129.4,199.4,543.2
1225,247,1,715.2,259.7,145.0,274.6
1226,247,0,0.0,270.2,117.8,627.1
1227,247,0,26.2,112.1,436.1,675.6
1228,247,7,28.4,674.2,331.2,349.5
1229,247,7,276.8,439.9,322.8,527.9
1230,247,7,410.4,171.7,338.3,427.3
1231,247,7,264.9,0.0,308.6,448.0
1232,247,7,576.5,467.6,318.7,365.7
1233,247,5,697.9,438.9,66.5,42.0
1234,247,5,739.6,358.9,62.2,92.4
1235,247,7,601.9,550.6,421.8,473.1
1236,248,7,434.8,208.9,461.2,608.2
1237,248,7,190.5,469.0,292.1,468.7
1238,248,0,405.3,931.9,111.0,91.8
1239,249,9,463.5,362.7,306.0,376.9
1240,250,5,697.9,825.9,69.3,48.8
1241,250,5,205.5,717.5,796.2,306.1
1242,250,7,140.4,406.7,68.1,204.2
1243,250,1,162.0,437.5,74.7,97.5
1244,250,7,171.7,471.7,142.2,177.1
1245,250,5,185.4,617.0,85.3,141.9
1246,250,5,129.5,137.1,507.9,601.4
1247,250,0,235.9,608.8,103.9,264.8
1248,250,7,667.2,479.2,99.8,136.8
1249,250,5,704.5,527.9,97.8,160.5
1250,250,5,616.6,592.9,100.1,103.6
1251,250,5,667.2,633.6,175.5,227.6
1252,250,1,649.7,748.0,104.4,96.5
1253,250,1,263.1,678.9,238.2,196.7
1254,250,5,194.5,176.8,500.8,500.8
1255,250,1,623.2,624.8,200.4,58.6
1256,250,3,251.4,573.3,432.0,253.0
