,width,height,file_name,license,flickr_url,coco_url,date_captured,category_id,area,bbox,iscrowd,id
42,1024,1024,train/0042.jpg,0,NaN,NaN,2021-01-03 13:30:10,7,37001.76,"[407.4, 427.7, 188.4, 196.4]",0,190
42,1024,1024,train/0042.jpg,0,NaN,NaN,2021-01-03 13:30:10,7,27909.92,"[72.1, 464.9, 105.4, 264.8]",0,191
42,1024,1024,train/0042.jpg,0,NaN,NaN,2021-01-03 13:30:10,7,14915.96,"[496.5, 576.7, 104.6, 142.6]",0,192
42,1024,1024,train/0042.jpg,0,NaN,NaN,2021-01-03 13:30:10,7,51277.0,"[114.8, 278.3, 218.2, 235.0]",0,193
42,1024,1024,train/0042.jpg,0,NaN,NaN,2021-01-03 13:30:10,7,13646.82,"[160.0, 641.0, 102.3, 133.4]",0,194
42,1024,1024,train/0042.jpg,0,NaN,NaN,2021-01-03 13:30:10,7,76950.27,"[132.6, 421.9, 278.1, 276.7]",0,195
42,1024,1024,train/0042.jpg,0,NaN,NaN,2021-01-03 13:30:10,7,23372.68,"[227.3, 603.1, 88.6, 263.8]",0,196
42,1024,1024,train/0042.jpg,0,NaN,NaN,2021-01-03 13:30:10,7,79405.04,"[311.6, 575.3, 252.4, 314.6]",0,197
42,1024,1024,train/0042.jpg,0,NaN,NaN,2021-01-03 13:30:10,7,78859.94,"[482.8, 571.6, 232.9, 338.6]",0,198
42,1024,1024,train/0042.jpg,0,NaN,NaN,2021-01-03 13:30:10,7,54619.5,"[679.9, 724.0, 280.1, 195.0]",0,199
42,1024,1024,train/0042.jpg,0,NaN,NaN,2021-01-03 13:30:10,0,1226.16,"[397.0, 541.1, 31.2, 39.3]",0,200
43,1024,1024,train/0043.jpg,0,NaN,NaN,2020-12-27 17:54:19,0,286624.5,"[114.8, 311.5, 644.1, 445.0]",0,201
43,1024,1024,train/0043.jpg,0,NaN,NaN,2020-12-27 17:54:19,7,24493.63,"[842.4, 0.0, 181.3, 135.1]",0,202
43,1024,1024,train/0043.jpg,0,NaN,NaN,2020-12-27 17:54:19,0,133212.56,"[250.7, 0.0, 613.6, 217.1]",0,203
44,1024,1024,train/0044.jpg,0,NaN,NaN,2021-04-01 10:51:12,2,117972.28,"[416.5, 458.4, 403.6, 292.3]",0,204
44,1024,1024,train/0044.jpg,0,NaN,NaN,2021-04-01 10:51:12,3,29548.2,"[355.6, 762.2, 181.5, 162.8]",0,205
44,1024,1024,train/0044.jpg,0,NaN,NaN,2021-04-01 10:51:12,7,73197.95,"[14.2, 597.8, 198.1, 369.5]",0,206
45,1024,1024,train/0045.jpg,0,NaN,NaN,2021-01-05 16:41:31,0,4129.65,"[16.9, 674.0, 94.5, 43.7]",0,207
45,1024,1024,train/0045.jpg,0,NaN,NaN,2021-01-05 16:41:31,1,24168.1,"[139.9, 500.8, 173.0, 139.7]",0,208
45,1024,1024,train/0045.jpg,0,NaN,NaN,2021-01-05 16:41:31,1,15856.68,"[388.7, 379.9, 131.7, 120.4]",0,209
45,1024,1024,train/0045.jpg,0,NaN,NaN,2021-01-05 16:41:31,1,105633.0,"[603.8, 463.7, 363.0, 291.0]",0,210
45,1024,1024,train/0045.jpg,0,NaN,NaN,2021-01-05 16:41:31,1,87246.66,"[296.0, 469.6, 312.6, 279.1]",0,211
45,1024,1024,train/0045.jpg,0,NaN,NaN,2021-01-05 16:41:31,1,63817.6,"[302.7, 569.4, 296.0, 215.6]",0,212
45,1024,1024,train/0045.jpg,0,NaN,NaN,2021-01-05 16:41:31,1,119042.17,"[125.6, 605.5, 337.9, 352.3]",0,213
45,1024,1024,train/0045.jpg,0,NaN,NaN,2021-01-05 16:41:31,1,15178.62,"[207.6, 745.1, 129.4, 117.3]",0,214
45,1024,1024,train/0045.jpg,0,NaN,NaN,2021-01-05 16:41:31,5,9338.32,"[194.0, 749.0, 103.3, 90.4]",0,215
45,1024,1024,train/0045.jpg,0,NaN,NaN,2021-01-05 16:41:31,1,39181.04,"[608.2, 503.6, 283.1, 138.4]",0,216
45,1024,1024,train/0045.jpg,0,NaN,NaN,2021-01-05 16:41:31,1,5600.7,"[730.8, 587.7, 177.8, 31.5]",0,217
45,1024,1024,train/0045.jpg,0,NaN,NaN,2021-01-05 16:41:31,1,2594.24,"[677.6, 587.9, 35.2, 73.7]",0,218
45,1024,1024,train/0045.jpg,0,NaN,NaN,2021-01-05 16:41:31,5,6670.46,"[666.1, 522.2, 85.3, 78.2]",0,219
45,1024,1024,train/0045.jpg,0,NaN,NaN,2021-01-05 16:41:31,7,38326.94,"[385.4, 38.6, 303.7, 126.2]",0,220
45,1024,1024,train/0045.jpg,0,NaN,NaN,2021-01-05 16:41:31,1,110092.49,"[202.8, 113.0, 376.9, 292.1]",0,221
45,1024,1024,train/0045.jpg,0,NaN,NaN,2021-01-05 16:41:31,1,168407.4,"[510.0, 166.9, 476.4, 353.5]",0,222
45,1024,1024,train/0045.jpg,0,NaN,NaN,2021-01-05 16:41:31,6,59246.46,"[549.6, 136.9, 361.7, 163.8]",0,223
45,1024,1024,train/0045.jpg,0,NaN,NaN,2021-01-05 16:41:31,6,60742.08,"[560.4, 171.4, 386.4, 157.2]",0,224
45,1024,1024,train/0045.jpg,0,NaN,NaN,2021-01-05 16:41:31,0,1718.56,"[182.2, 738.8, 46.7, 36.8]",0,225
46,1024,1024,train/0046.jpg,0,NaN,NaN,2020-12-25 17:31:04,7,315768.24,"[325.8, 180.1, 511.2, 617.7]",0,226
46,1024,1024,train/0046.jpg,0,NaN,NaN,2020-12-25 17:31:04,0,165238.15,"[159.5, 0.0, 282.7, 584.5]",0,227
47,1024,1024,train/0047.jpg,0,NaN,NaN,2020-12-26 15:54:35,0,86910.76,"[411.1, 343.1, 230.9, 376.4]",0,228
48,1024,1024,train/0048.jpg,0,NaN,NaN,2021-01-09 19:39:39,0,185563.66,"[209.9, 308.6, 422.6, 439.1]",0,229
49,1024,1024,train/0049.jpg,0,NaN,NaN,2020-12-26 15:20:31,0,118982.7,"[547.2, 285.7, 328.5, 362.2]",0,230
49,1024,1024,train/0049.jpg,0,NaN,NaN,2020-12-26 15:20:31,0,51419.76,"[95.5, 597.3, 289.2, 177.8]",0,231
50,1024,1024,train/0050.jpg,0,NaN,NaN,2021-01-06 18:13:39,5,240207.35,"[262.1, 267.7, 375.5, 639.7]",0,232
51,1024,1024,train/0051.jpg,0,NaN,NaN,2020-12-31 12:25:43,7,127441.8,"[414.7, 592.3, 303.0, 420.6]",0,233
51,1024,1024,train/0051.jpg,0,NaN,NaN,2020-12-31 12:25:43,6,147622.14,"[565.1, 453.4, 340.3, 433.8]",0,234
51,1024,1024,train/0051.jpg,0,NaN,NaN,2020-12-31 12:25:43,6,160103.58,"[641.5, 456.5, 382.2, 418.9]",0,235
51,1024,1024,train/0051.jpg,0,NaN,NaN,2020-12-31 12:25:43,1,101074.0,"[37.1, 294.9, 416.8, 242.5]",0,236
51,1024,1024,train/0051.jpg,0,NaN,NaN,2020-12-31 12:25:43,0,7850.75,"[249.9, 441.6, 101.3, 77.5]",0,237
51,1024,1024,train/0051.jpg,0,NaN,NaN,2020-12-31 12:25:43,0,3203.56,"[35.3, 445.3, 56.6, 56.6]",0,238
51,1024,1024,train/0051.jpg,0,NaN,NaN,2020-12-31 12:25:43,1,60387.48,"[41.1, 306.8, 390.1, 154.8]",0,239
51,1024,1024,train/0051.jpg,0,NaN,NaN,2020-12-31 12:25:43,1,2943.09,"[110.2, 274.3, 61.7, 47.7]",0,240
51,1024,1024,train/0051.jpg,0,NaN,NaN,2020-12-31 12:25:43,1,868.56,"[156.2, 222.5, 23.1, 37.6]",0,241
51,1024,1024,train/0051.jpg,0,NaN,NaN,2020-12-31 12:25:43,1,8864.1,"[64.5, 147.3, 132.3, 67.0]",0,242
51,1024,1024,train/0051.jpg,0,NaN,NaN,2020-12-31 12:25:43,1,44730.75,"[170.7, 184.2, 245.1, 182.5]",0,243
51,1024,1024,train/0051.jpg,0,NaN,NaN,2020-12-31 12:25:43,1,22764.0,"[125.7, 126.6, 271.0, 84.0]",0,244
51,1024,1024,train/0051.jpg,0,NaN,NaN,2020-12-31 12:25:43,1,27258.0,"[138.4, 78.6, 259.6, 105.0]",0,245
52,1024,1024,train/0052.jpg,0,NaN,NaN,2021-04-27 17:02:58,5,167008.14,"[397.9, 242.3, 268.2, 622.7]",0,246
53,1024,1024,train/0053.jpg,0,NaN,NaN,2020-12-26 15:52:08,7,15238.2,"[447.3, 357.6, 116.5, 130.8]",0,247
53,1024,1024,train/0053.jpg,0,NaN,NaN,2020-12-26 15:52:08,7,39892.71,"[383.7, 196.1, 243.1, 164.1]",0,248
53,1024,1024,train/0053.jpg,0,NaN,NaN,2020-12-26 15:52:08,7,301057.44,"[195.4, 263.6, 512.7, 587.2]",0,249
53,1024,1024,train/0053.jpg,0,NaN,NaN,2020-12-26 15:52:08,7,20994.84,"[176.1, 268.2, 201.1, 104.4]",0,250
54,1024,1024,train/0054.jpg,0,NaN,NaN,2021-01-05 10:48:22,7,56945.68,"[657.5, 291.9, 179.3, 317.6]",0,251
54,1024,1024,train/0054.jpg,0,NaN,NaN,2021-01-05 10:48:22,7,52849.26,"[496.8, 264.1, 171.7, 307.8]",0,252
54,1024,1024,train/0054.jpg,0,NaN,NaN,2021-01-05 10:48:22,1,195307.2,"[100.8, 384.7, 432.0, 452.1]",0,253
54,1024,1024,train/0054.jpg,0,NaN,NaN,2021-01-05 10:48:22,1,18443.11,"[267.7, 571.3, 198.1, 93.1]",0,254
54,1024,1024,train/0054.jpg,0,NaN,NaN,2021-01-05 10:48:22,1,14937.0,"[208.8, 606.8, 229.8, 65.0]",0,255
54,1024,1024,train/0054.jpg,0,NaN,NaN,2021-01-05 10:48:22,1,95297.0,"[194.8, 420.6, 466.0, 204.5]",0,256
54,1024,1024,train/0054.jpg,0,NaN,NaN,2021-01-05 10:48:22,7,12654.51,"[517.6, 228.9, 123.7, 102.3]",0,257
54,1024,1024,train/0054.jpg,0,NaN,NaN,2021-01-05 10:48:22,0,6345.0,"[468.3, 244.1, 141.0, 45.0]",0,258
55,1024,1024,train/0055.jpg,0,NaN,NaN,2021-04-27 10:02:31,7,41200.68,"[891.9, 27.8, 131.8, 312.6]",0,259
55,1024,1024,train/0055.jpg,0,NaN,NaN,2021-04-27 10:02:31,1,15555.6,"[338.8, 853.3, 104.4, 149.0]",0,260
55,1024,1024,train/0055.jpg,0,NaN,NaN,2021-04-27 10:02:31,1,23632.32,"[184.9, 807.3, 191.2, 123.6]",0,261
55,1024,1024,train/0055.jpg,0,NaN,NaN,2021-04-27 10:02:31,7,7706.51,"[259.0, 836.4, 123.7, 62.3]",0,262
55,1024,1024,train/0055.jpg,0,NaN,NaN,2021-04-27 10:02:31,0,27124.4,"[389.8, 851.6, 157.7, 172.0]",0,263
55,1024,1024,train/0055.jpg,0,NaN,NaN,2021-04-27 10:02:31,0,658.32,"[530.8, 877.7, 21.1, 31.2]",0,264
55,1024,1024,train/0055.jpg,0,NaN,NaN,2021-04-27 10:02:31,0,246335.52,"[687.0, 160.2, 336.8, 731.4]",0,265
55,1024,1024,train/0055.jpg,0,NaN,NaN,2021-04-27 10:02:31,0,267185.76,"[0.0, 402.3, 559.2, 477.8]",0,266
55,1024,1024,train/0055.jpg,0,NaN,NaN,2021-04-27 10:02:31,0,76352.32,"[33.5, 693.5, 437.8, 174.4]",0,267
55,1024,1024,train/0055.jpg,0,NaN,NaN,2021-04-27 10:02:31,0,64354.02,"[535.4, 720.9, 212.6, 302.7]",0,268
55,1024,1024,train/0055.jpg,0,NaN,NaN,2021-04-27 10:02:31,0,22704.6,"[552.6, 641.0, 237.0, 95.8]",0,269
55,1024,1024,train/0055.jpg,0,NaN,NaN,2021-04-27 10:02:31,0,41762.0,"[446.7, 633.2, 190.0, 219.8]",0,270
55,1024,1024,train/0055.jpg,0,NaN,NaN,2021-04-27 10:02:31,0,123917.84,"[230.9, 383.3, 303.2, 408.7]",0,271
55,1024,1024,train/0055.jpg,0,NaN,NaN,2021-04-27 10:02:31,0,39814.13,"[271.7, 37.9, 174.7, 227.9]",0,272
55,1024,1024,train/0055.jpg,0,NaN,NaN,2021-04-27 10:02:31,0,304260.68,"[262.6, 203.5, 656.3, 463.6]",0,273
55,1024,1024,train/0055.jpg,0,NaN,NaN,2021-04-27 10:02:31,0,96928.0,"[395.4, 214.7, 416.0, 233.0]",0,274
56,1024,1024,train/0056.jpg,0,NaN,NaN,2020-12-27 12:31:55,0,271383.75,"[301.2, 138.8, 637.5, 425.7]",0,275
56,1024,1024,train/0056.jpg,0,NaN,NaN,2020-12-27 12:31:55,1,68880.22,"[14.0, 315.6, 230.6, 298.7]",0,276
56,1024,1024,train/0056.jpg,0,NaN,NaN,2020-12-27 12:31:55,5,8535.2,"[251.4, 442.6, 113.5, 75.2]",0,277
56,1024,1024,train/0056.jpg,0,NaN,NaN,2020-12-27 12:31:55,0,1495.2,"[325.1, 468.0, 35.6, 42.0]",0,278
56,1024,1024,train/0056.jpg,0,NaN,NaN,2020-12-27 12:31:55,5,8517.85,"[930.3, 218.1, 93.5, 91.1]",0,279
56,1024,1024,train/0056.jpg,0,NaN,NaN,2020-12-27 12:31:55,2,58455.78,"[591.5, 346.1, 218.2, 267.9]",0,280
56,1024,1024,train/0056.jpg,0,NaN,NaN,2020-12-27 12:31:55,5,46374.92,"[506.9, 391.4, 167.6, 276.7]",0,281
56,1024,1024,train/0056.jpg,0,NaN,NaN,2020-12-27 12:31:55,1,17545.5,"[631.4, 368.1, 167.1, 105.0]",0,282
56,1024,1024,train/0056.jpg,0,NaN,NaN,2020-12-27 12:31:55,1,51332.4,"[591.2, 347.8, 189.0, 271.6]",0,283
56,1024,1024,train/0056.jpg,0,NaN,NaN,2020-12-27 12:31:55,5,10603.18,"[540.4, 691.8, 74.2, 142.9]",0,284
57,1024,1024,train/0057.jpg,0,NaN,NaN,2020-12-26 11:51:48,1,142288.74,"[249.2, 34.5, 465.3, 305.8]",0,285
57,1024,1024,train/0057.jpg,0,NaN,NaN,2020-12-26 11:51:48,0,311800.6,"[308.5, 442.4, 669.1, 466.0]",0,286
58,1024,1024,train/0058.jpg,0,NaN,NaN,2020-12-26 13:26:24,0,343533.12,"[300.2, 125.0, 523.2, 656.6]",0,287
59,1024,1024,train/0059.jpg,0,NaN,NaN,2021-03-30 14:54:46,3,139240.68,"[283.4, 428.4, 474.9, 293.2]",0,288
60,1024,1024,train/0060.jpg,0,NaN,NaN,2021-04-28 12:41:43,5,82916.97,"[354.9, 488.1, 297.3, 278.9]",0,289
61,1024,1024,train/0061.jpg,0,NaN,NaN,2020-12-27 16:38:42,3,251336.47,"[265.4, 332.9, 535.1, 469.7]",0,290
62,1024,1024,train/0062.jpg,0,NaN,NaN,2021-01-04 17:20:05,7,164740.8,"[308.8, 164.3, 490.3, 336.0]",0,291
62,1024,1024,train/0062.jpg,0,NaN,NaN,2021-01-04 17:20:05,7,98912.58,"[94.5, 337.8, 360.6, 274.3]",0,292
62,1024,1024,train/0062.jpg,0,NaN,NaN,2021-01-04 17:20:05,1,154521.43,"[406.3, 426.2, 490.7, 314.9]",0,293
62,1024,1024,train/0062.jpg,0,NaN,NaN,2021-01-04 17:20:05,7,118532.56,"[0.0, 404.8, 226.9, 522.4]",0,294
62,1024,1024,train/0062.jpg,0,NaN,NaN,2021-01-04 17:20:05,1,202291.28,"[61.6, 538.9, 527.9, 383.2]",0,295
62,1024,1024,train/0062.jpg,0,NaN,NaN,2021-01-04 17:20:05,5,14162.4,"[752.4, 440.9, 140.5, 100.8]",0,296
62,1024,1024,train/0062.jpg,0,NaN,NaN,2021-01-04 17:20:05,1,31520.72,"[609.2, 426.9, 261.8, 120.4]",0,297
62,1024,1024,train/0062.jpg,0,NaN,NaN,2021-01-04 17:20:05,1,25488.36,"[488.6, 379.2, 181.8, 140.2]",0,298
62,1024,1024,train/0062.jpg,0,NaN,NaN,2021-01-04 17:20:05,5,18135.09,"[609.2, 337.3, 131.7, 137.7]",0,299
62,1024,1024,train/0062.jpg,0,NaN,NaN,2021-01-04 17:20:05,1,16438.1,"[500.8, 447.7, 204.2, 80.5]",0,300
62,1024,1024,train/0062.jpg,0,NaN,NaN,2021-01-04 17:20:05,1,9075.0,"[517.1, 476.7, 137.5, 66.0]",0,301
62,1024,1024,train/0062.jpg,0,NaN,NaN,2021-01-04 17:20:05,1,10641.2,"[542.8, 503.6, 148.0, 71.9]",0,302
62,1024,1024,train/0062.jpg,0,NaN,NaN,2021-01-04 17:20:05,1,3386.84,"[601.7, 539.7, 90.8, 37.3]",0,303
62,1024,1024,train/0062.jpg,0,NaN,NaN,2021-01-04 17:20:05,1,2261.49,"[604.8, 558.5, 62.3, 36.3]",0,304
62,1024,1024,train/0062.jpg,0,NaN,NaN,2021-01-04 17:20:05,1,2932.8,"[685.4, 533.8, 104.0, 28.2]",0,305
62,1024,1024,train/0062.jpg,0,NaN,NaN,2021-01-04 17:20:05,1,2578.8,"[653.9, 553.9, 84.0, 30.7]",0,306
62,1024,1024,train/0062.jpg,0,NaN,NaN,2021-01-04 17:20:05,1,6585.3,"[636.6, 573.0, 81.3, 81.0]",0,307
62,1024,1024,train/0062.jpg,0,NaN,NaN,2021-01-04 17:20:05,1,26857.88,"[649.1, 519.9, 198.8, 135.1]",0,308
62,1024,1024,train/0062.jpg,0,NaN,NaN,2021-01-04 17:20:05,1,94309.36,"[453.4, 494.7, 443.6, 212.6]",0,309
62,1024,1024,train/0062.jpg,0,NaN,NaN,2021-01-04 17:20:05,7,45722.88,"[492.7, 698.2, 194.4, 235.2]",0,310
62,1024,1024,train/0062.jpg,0,NaN,NaN,2021-01-04 17:20:05,5,2713.6,"[348.1, 604.7, 64.0, 42.4]",0,311
62,1024,1024,train/0062.jpg,0,NaN,NaN,2021-01-04 17:20:05,0,8261.1,"[394.2, 640.5, 123.3, 67.0]",0,312
62,1024,1024,train/0062.jpg,0,NaN,NaN,2021-01-04 17:20:05,0,2842.1,"[239.4, 655.5, 58.6, 48.5]",0,313
62,1024,1024,train/0062.jpg,0,NaN,NaN,2021-01-04 17:20:05,0,13715.1,"[273.3, 642.0, 217.7, 63.0]",0,314
62,1024,1024,train/0062.jpg,0,NaN,NaN,2021-01-04 17:20:05,0,5709.06,"[321.4, 664.1, 118.2, 48.3]",0,315
62,1024,1024,train/0062.jpg,0,NaN,NaN,2021-01-04 17:20:05,0,45737.79,"[174.7, 692.1, 303.1, 150.9]",0,316
62,1024,1024,train/0062.jpg,0,NaN,NaN,2021-01-04 17:20:05,1,5138.04,"[391.4, 659.0, 91.1, 56.4]",0,317
62,1024,1024,train/0062.jpg,0,NaN,NaN,2021-01-04 17:20:05,4,13560.6,"[168.0, 697.4, 233.0, 58.2]",0,318
63,1024,1024,train/0063.jpg,0,NaN,NaN,2020-12-26 14:32:24,2,90612.24,"[309.3, 383.8, 272.6, 332.4]",0,319
63,1024,1024,train/0063.jpg,0,NaN,NaN,2020-12-26 14:32:24,2,159779.83,"[312.3, 217.6, 468.7, 340.9]",0,320
64,1024,1024,train/0064.jpg,0,NaN,NaN,2020-12-26 23:33:30,3,125654.76,"[243.5, 240.3, 415.8, 302.2]",0,321
65,1024,1024,train/0065.jpg,0,NaN,NaN,2020-12-30 14:51:13,0,5123.67,"[130.1, 651.1, 69.9, 73.3]",0,322
65,1024,1024,train/0065.jpg,0,NaN,NaN,2020-12-30 14:51:13,0,1614.35,"[178.1, 672.9, 41.5, 38.9]",0,323
65,1024,1024,train/0065.jpg,0,NaN,NaN,2020-12-30 14:51:13,6,81038.88,"[196.7, 637.1, 456.3, 177.6]",0,324
65,1024,1024,train/0065.jpg,0,NaN,NaN,2020-12-30 14:51:13,6,218323.68,"[266.1, 364.9, 562.4, 388.2]",0,325
65,1024,1024,train/0065.jpg,0,NaN,NaN,2020-12-30 14:51:13,6,172945.11,"[418.7, 100.4, 516.1, 335.1]",0,326
65,1024,1024,train/0065.jpg,0,NaN,NaN,2020-12-30 14:51:13,0,38427.2,"[374.5, 582.0, 376.0, 102.2]",0,327
65,1024,1024,train/0065.jpg,0,NaN,NaN,2020-12-30 14:51:13,7,122024.1,"[120.3, 0.0, 309.0, 394.9]",0,328
65,1024,1024,train/0065.jpg,0,NaN,NaN,2020-12-30 14:51:13,0,13735.26,"[437.3, 536.9, 198.2, 69.3]",0,329
65,1024,1024,train/0065.jpg,0,NaN,NaN,2020-12-30 14:51:13,7,17477.32,"[459.0, 482.2, 181.3, 96.4]",0,330
65,1024,1024,train/0065.jpg,0,NaN,NaN,2020-12-30 14:51:13,7,397046.32,"[0.0, 2.0, 466.4, 851.3]",0,331
65,1024,1024,train/0065.jpg,0,NaN,NaN,2020-12-30 14:51:13,0,9651.2,"[439.4, 697.3, 208.0, 46.4]",0,332
66,1024,1024,train/0066.jpg,0,NaN,NaN,2020-12-27 17:02:29,1,130604.76,"[370.8, 473.1, 425.7, 306.8]",0,333
67,1024,1024,train/0067.jpg,0,NaN,NaN,2020-12-26 12:08:23,1,191420.45,"[38.1, 440.9, 464.5, 412.1]",0,334
67,1024,1024,train/0067.jpg,0,NaN,NaN,2020-12-26 12:08:23,7,131174.2,"[811.2, 168.3, 212.6, 617.0]",0,335
67,1024,1024,train/0067.jpg,0,NaN,NaN,2020-12-26 12:08:23,1,10612.08,"[631.4, 155.4, 115.6, 91.8]",0,336
67,1024,1024,train/0067.jpg,0,NaN,NaN,2020-12-26 12:08:23,7,278784.96,"[510.0, 99.2, 389.8, 715.2]",0,337
67,1024,1024,train/0067.jpg,0,NaN,NaN,2020-12-26 12:08:23,1,1516.86,"[810.2, 157.5, 47.7, 31.8]",0,338
68,1024,1024,train/0068.jpg,0,NaN,NaN,2020-12-26 10:23:22,0,3503.0,"[325.4, 186.2, 77.5, 45.2]",0,339
68,1024,1024,train/0068.jpg,0,NaN,NaN,2020-12-26 10:23:22,7,2060.5,"[264.8, 213.1, 65.0, 31.7]",0,340
68,1024,1024,train/0068.jpg,0,NaN,NaN,2020-12-26 10:23:22,0,74852.96,"[450.0, 379.7, 271.6, 275.6]",0,341
69,1024,1024,train/0069.jpg,0,NaN,NaN,2020-12-27 17:04:45,2,309805.11,"[241.8, 228.6, 470.9, 657.9]",0,342
70,1024,1024,train/0070.jpg,0,NaN,NaN,2021-01-11 10:56:58,7,42469.35,"[0.0, 631.6, 115.5, 367.7]",0,343
70,1024,1024,train/0070.jpg,0,NaN,NaN,2021-01-11 10:56:58,7,8407.2,"[5.8, 628.6, 90.4, 93.0]",0,344
70,1024,1024,train/0070.jpg,0,NaN,NaN,2021-01-11 10:56:58,1,34607.04,"[66.0, 702.0, 306.8, 112.8]",0,345
70,1024,1024,train/0070.jpg,0,NaN,NaN,2021-01-11 10:56:58,7,233402.5,"[334.6, 570.2, 524.5, 445.0]",0,346
70,1024,1024,train/0070.jpg,0,NaN,NaN,2021-01-11 10:56:58,3,103005.84,"[1.7, 340.3, 322.7, 319.2]",0,347
70,1024,1024,train/0070.jpg,0,NaN,NaN,2021-01-11 10:56:58,7,239407.6,"[257.4, 317.0, 578.0, 414.2]",0,348
70,1024,1024,train/0070.jpg,0,NaN,NaN,2021-01-11 10:56:58,5,16583.19,"[594.6, 394.4, 126.3, 131.3]",0,349
70,1024,1024,train/0070.jpg,0,NaN,NaN,2021-01-11 10:56:58,5,19089.24,"[399.2, 463.7, 176.1, 108.4]",0,350
70,1024,1024,train/0070.jpg,0,NaN,NaN,2021-01-11 10:56:58,1,3313.15,"[409.7, 559.7, 98.9, 33.5]",0,351
70,1024,1024,train/0070.jpg,0,NaN,NaN,2021-01-11 10:56:58,1,1150.28,"[502.9, 542.7, 59.6, 19.3]",0,352
70,1024,1024,train/0070.jpg,0,NaN,NaN,2021-01-11 10:56:58,0,70738.65,"[349.5, 473.1, 257.7, 274.5]",0,353
70,1024,1024,train/0070.jpg,0,NaN,NaN,2021-01-11 10:56:58,7,129267.72,"[122.9, 186.2, 524.2, 246.6]",0,354
71,1024,1024,train/0071.jpg,0,NaN,NaN,2021-01-07 13:23:19,3,61607.52,"[312.6, 385.3, 329.1, 187.2]",0,355
71,1024,1024,train/0071.jpg,0,NaN,NaN,2021-01-07 13:23:19,0,37706.68,"[17.3, 390.1, 241.4, 156.2]",0,356
72,1024,1024,train/0072.jpg,0,NaN,NaN,2021-01-09 17:14:20,2,103384.82,"[377.2, 309.1, 251.3, 411.4]",0,357
72,1024,1024,train/0072.jpg,0,NaN,NaN,2021-01-09 17:14:20,1,169524.72,"[749.0, 0.0, 165.6, 1023.7]",0,358
73,1024,1024,train/0073.jpg,0,NaN,NaN,2021-04-27 10:43:20,7,70227.96,"[831.4, 165.5, 192.3, 365.2]",0,359
73,1024,1024,train/0073.jpg,0,NaN,NaN,2021-04-27 10:43:20,7,267751.61,"[219.7, 312.3, 492.1, 544.1]",0,360
74,1024,1024,train/0074.jpg,0,NaN,NaN,2020-12-24 17:06:39,7,185540.74,"[728.4, 0.0, 295.4, 628.1]",0,361
74,1024,1024,train/0074.jpg,0,NaN,NaN,2020-12-24 17:06:39,1,36650.9,"[619.2, 114.5, 143.0, 256.3]",0,362
74,1024,1024,train/0074.jpg,0,NaN,NaN,2020-12-24 17:06:39,1,253440.25,"[433.0, 68.7, 416.5, 608.5]",0,363
74,1024,1024,train/0074.jpg,0,NaN,NaN,2020-12-24 17:06:39,7,153790.59,"[0.0, 0.0, 397.7, 386.7]",0,364
74,1024,1024,train/0074.jpg,0,NaN,NaN,2020-12-24 17:06:39,1,442855.8,"[55.6, 221.1, 655.5, 675.6]",0,365
74,1024,1024,train/0074.jpg,0,NaN,NaN,2020-12-24 17:06:39,5,23043.7,"[379.2, 464.9, 197.8, 116.5]",0,366
74,1024,1024,train/0074.jpg,0,NaN,NaN,2020-12-24 17:06:39,5,5618.79,"[679.6, 889.6, 41.9, 134.1]",0,367
75,1024,1024,train/0075.jpg,0,NaN,NaN,2021-03-28 15:18:59,2,141901.45,"[380.3, 384.0, 375.5, 377.9]",0,368
76,1024,1024,train/0076.jpg,0,NaN,NaN,2020-12-22 15:36:32,7,375208.52,"[172.2, 236.7, 732.4, 512.3]",0,369
76,1024,1024,train/0076.jpg,0,NaN,NaN,2020-12-22 15:36:32,0,14974.79,"[343.4, 528.9, 100.3, 149.3]",0,370
77,1024,1024,train/0077.jpg,0,NaN,NaN,2021-01-01 14:39:17,1,106602.24,"[381.3, 640.8, 326.4, 326.6]",0,371
77,1024,1024,train/0077.jpg,0,NaN,NaN,2021-01-01 14:39:17,1,209448.12,"[210.3, 538.7, 510.6, 410.2]",0,372
77,1024,1024,train/0077.jpg,0,NaN,NaN,2021-01-01 14:39:17,1,142694.64,"[259.0, 400.3, 425.7, 335.2]",0,373
77,1024,1024,train/0077.jpg,0,NaN,NaN,2021-01-01 14:39:17,1,122079.69,"[224.5, 228.6, 357.9, 341.1]",0,374
77,1024,1024,train/0077.jpg,0,NaN,NaN,2021-01-01 14:39:17,1,84266.11,"[243.8, 177.8, 304.1, 277.1]",0,375
77,1024,1024,train/0077.jpg,0,NaN,NaN,2021-01-01 14:39:17,1,10491.28,"[578.4, 434.3, 79.6, 131.8]",0,376
77,1024,1024,train/0077.jpg,0,NaN,NaN,2021-01-01 14:39:17,1,7608.2,"[568.2, 449.0, 69.8, 109.0]",0,377
77,1024,1024,train/0077.jpg,0,NaN,NaN,2021-01-01 14:39:17,1,4470.34,"[592.9, 539.2, 51.8, 86.3]",0,378
78,1024,1024,train/0078.jpg,0,NaN,NaN,2020-12-27 13:15:08,6,238371.54,"[159.2, 248.1, 565.8, 421.3]",0,379
78,1024,1024,train/0078.jpg,0,NaN,NaN,2020-12-27 13:15:08,1,482785.38,"[518.8, 0.0, 504.9, 956.2]",0,380
